artist_id,artist_name,video_id,video_view
2,검엑스,QKCkGTXOkcs,255
2,검엑스,fwzJ0ZEVPkk,147
2,검엑스,Zbf7zhy69jw,118
2,검엑스,4cldGqEjsus,125
2,검엑스,kyp3hRvB_Mk,111
2,검엑스,QLlmXsUt-uY,232
2,검엑스,PBT38zcrf0Y,418
2,검엑스,XTEJXIxWJQ0,257
2,검엑스,JweoTP3QQ3I,204
2,검엑스,NLYhF_4t5-8,342
2,검엑스,Cr23KXgDHgs,1242
2,검엑스,OYDAZok2cZU,288
2,검엑스,11HPApB-biA,172
2,검엑스,zu_3oQ_8Ao0,215
2,검엑스,pHXuZZJI248,185
2,검엑스,3i2QaqosJzo,224
2,검엑스,QGkvtNf4ikI,238
2,검엑스,hozBD9F029w,134
2,검엑스,Z_x4Q9L4b0s,211
2,검엑스,pkQD5iy6--I,150
2,검엑스,Eo5oEk0t8tY,6412
2,검엑스,ZQvkV8XFWls,534
2,검엑스,9ialKK0NJMo,357
2,검엑스,r3LP2MtuoUo,2344
2,검엑스,s4yodRVEIVg,1196
2,검엑스,r2zE7L34w2I,258
2,검엑스,m76sBdNbBRk,257
2,검엑스,sMYTX2U31hw,286
2,검엑스,Kwn9RW6zR8w,1219
2,검엑스,P_beXSpJo4s,358
2,검엑스,PqIRyQNBlgE,280
2,검엑스,KZ46TKTewzo,251
2,검엑스,T8VJbOeoXmc,936
2,검엑스,_P4XXT_wC_8,442
2,검엑스,OF4-XLt7W2k,943
2,검엑스,y2ZFAzqlYlI,718
2,검엑스,-r4sRMt8-Mk,311
2,검엑스,dSIsYLi0WH8,334
2,검엑스,0Kz34AvmL_w,315
2,검엑스,cRqTVWaVRJo,346
2,검엑스,uujuo_8VbCk,383
2,검엑스,js68P8LA7nk,701
2,검엑스,MEYk5woUKmA,674
2,검엑스,AdnsCvS0wUI,598
2,검엑스,hHZnT3jo_hk,974
2,검엑스,9l_WEKm753Q,639
2,검엑스,38yArQs2KHM,514
2,검엑스,mnOGg0wPRyg,243
2,검엑스,ljVG3kR7i7A,282
2,검엑스,xUiK3OLT-JY,248
2,검엑스,nC81ZhlPCDE,312
2,검엑스,59ytczcXRtU,337
2,검엑스,Wl32gTZipuo,1428
2,검엑스,4qB_0nzEiQo,803
2,검엑스,ulznvVnarhQ,345
2,검엑스,IMKQCceza7A,642
2,검엑스,12XSk75jC4U,424
2,검엑스,Ik3CNqYlJ1I,632
2,검엑스,DdBLujv96Qg,535
2,검엑스,fqy2gSJdXSw,574
2,검엑스,koJE_Qrra18,1926
2,검엑스,GwfO9fLnBUA,872
2,검엑스,AR3g4rfEK6c,8545
2,검엑스,SOXzEBCUQGY,24849
2,검엑스,hNb4VQ5BNic,3183
2,검엑스,zOJ123Jtv7A,254
3,검정치마,bp5DNQ1yfss,472247
3,검정치마,Yay61n44nA0,387199
3,검정치마,IkKzZFquczs,582325
3,검정치마,y7j_z97iB10,714575
3,검정치마,mzOBd1IndD8,11258
3,검정치마,EaZy-vXJH18,12169
3,검정치마,d8KfcLqEXkk,493256
3,검정치마,p7a2cOGnJBw,44074
3,검정치마,3b6GhIprBdM,46306
3,검정치마,uuGtrxDsrws,4356284
3,검정치마,loysypSfVN0,886034
3,검정치마,80nGOu5rCT0,2333317
4,구남과여라이딩스텔라,5yLxmPyWkZ4,227
4,구남과여라이딩스텔라,eKga5FwEs2c,197
4,구남과여라이딩스텔라,28yJsr_Hq9c,1211
4,구남과여라이딩스텔라,yYOmqM3ZQPA,505
4,구남과여라이딩스텔라,jTzUTrisS58,259
4,구남과여라이딩스텔라,Bm2v-w2NXx0,142
4,구남과여라이딩스텔라,qZunt-uYkKU,1898
4,구남과여라이딩스텔라,t2EiaauO1OU,253
4,구남과여라이딩스텔라,z7XwAcz7zBw,321
4,구남과여라이딩스텔라,a06D9XfROqs,1490
4,구남과여라이딩스텔라,hebTOKWK4bc,1571
4,구남과여라이딩스텔라,sTXqrb3B-V8,630
4,구남과여라이딩스텔라,aLK1DzHKvU4,2173
4,구남과여라이딩스텔라,fbmz3K8Vwug,2257
4,구남과여라이딩스텔라,-7-804FQ1_k,1063
4,구남과여라이딩스텔라,hJmPNtX7BRs,691
4,구남과여라이딩스텔라,RZB3qvK6aYE,1220
4,구남과여라이딩스텔라,sxISuoHothM,707
4,구남과여라이딩스텔라,hU0IRNEH0m4,107518
4,구남과여라이딩스텔라,QYWjQzVDCIU,416
4,구남과여라이딩스텔라,spl-DgFf4pc,152356
4,구남과여라이딩스텔라,SzCjR_DGhcA,399
4,구남과여라이딩스텔라,ziAmQXvMwpY,1955
4,구남과여라이딩스텔라,GpA5aESFGdk,1372
4,구남과여라이딩스텔라,wvJ9meMZt_U,2839
4,구남과여라이딩스텔라,-yakbBBifnQ,7804
4,구남과여라이딩스텔라,MwG1AVKasng,648
4,구남과여라이딩스텔라,Vi5yI3b4DSA,5968
4,구남과여라이딩스텔라,U9lhvOK5qMQ,38814
5,권진아,UGmDMqvmySw,124859
5,권진아,lGAJyI36wN0,168520
5,권진아,ozFU-8j5YvQ,59332
5,권진아,zV3CQ_AVDbg,43182
5,권진아,2RHoSwUPUHM,35067
5,권진아,9qDAic6zUY0,39713
5,권진아,m4Pyn4nqem8,7842
5,권진아,ittiKeNjxPs,122130
5,권진아,-HkvAEVJnkQ,20380
5,권진아,qHpbbcCtVhI,10072
5,권진아,9YZg6x3H8Q0,36860
5,권진아,pfZQA-A6gXk,16300
5,권진아,9zqn1_aSdjk,51207
5,권진아,Y_174NV6Oxo,11192
5,권진아,L3r_VWPjNCw,78008
5,권진아,6kWesL__OWw,6132
5,권진아,B2sxAhyhYh4,12039
5,권진아,MJ--C8nLCwk,7342
5,권진아,p1BzKbbDlFU,9840
5,권진아,iZcJdCNYy1Q,8547
5,권진아,Sqj3RMiE9LM,94505
5,권진아,W7N5DmLqekw,20833
5,권진아,aK6xxaTxlho,380674
5,권진아,mbvX46Nb5Tw,16953
5,권진아,svcw6rckTQ4,132344
5,권진아,RUyWnsZeevU,10142
5,권진아,RIo18Y6u08M,21697
5,권진아,7v9pfSnqsKo,15790
5,권진아,SUrNlwmhzCI,33912
5,권진아,wEfGlJ8CnBE,264161
5,권진아,lIJXaOwAZEY,9919
5,권진아,Omw9mdNuAjQ,15707
5,권진아,upd8MNkmkc8,32284
5,권진아,rYabtQB83Ic,15707
5,권진아,EriPBZC-biE,29496
5,권진아,lBs9sk-NrHA,4376
5,권진아,71plYmTbUGs,5435
5,권진아,dqR87zqr2IY,3421
5,권진아,uFGsO4BqDAo,3471
5,권진아,dUHoIAOdBzY,269604
5,권진아,6brXtRBGsD0,329882
5,권진아,i9zst2FstEk,9263
5,권진아,R8C1t9O9tpE,676563
5,권진아,McDI40vOKIU,24285
5,권진아,fy-t291St6M,67315
5,권진아,MrVdL_H-Ye8,13325
5,권진아,G5C-rw-PN7U,32450
5,권진아,RwBjHMts5Pg,25418
5,권진아,unvt9ZaeW6A,22538
5,권진아,_I6Pu2nbIag,15646
5,권진아,ipJl896q7IM,52407
5,권진아,BxJ1nrBEcPE,120611
5,권진아,JJniwLqzy0g,91798
5,권진아,KF6RMRGWxI4,37401
5,권진아,OkJkEsnfYEs,71053
5,권진아,Ik6fVUNve8g,56537
5,권진아,7lZ6T_iU94E,58890
5,권진아,-QS84jAYD2A,18509
5,권진아,uWjmUsNIGx0,17015
5,권진아,dqM2jJzjrY0,25505
5,권진아,XyWaDk6IQ50,120706
5,권진아,_WvhQnSVAaU,12019
5,권진아,XoE1zeTh-XM,17581
5,권진아,iWEI9vnIt2s,20220
5,권진아,oY87NygJJ3s,56490
5,권진아,V1AQ-IhiIoI,24092
5,권진아,foSxtZNx_L8,13243
5,권진아,Ydln6PPibQM,1747342
5,권진아,UETupURNyhU,2553449
5,권진아,d4IhMrs6mnE,146129
5,권진아,AxmaoQZusI0,273827
5,권진아,IowYaDqCUYg,46826
6,극동아시아타이거즈,bL4owYGKSOY,208
6,극동아시아타이거즈,K6tL6lz6pok,214
6,극동아시아타이거즈,sBMduZo9tYM,1587
6,극동아시아타이거즈,XN8_FiWri6I,348
6,극동아시아타이거즈,qWgBPFNtmYQ,1217
6,극동아시아타이거즈,m_Qwr4mB4U0,732
6,극동아시아타이거즈,fl8wbyYQ30Q,889
6,극동아시아타이거즈,NsjeqLn9s4I,780
6,극동아시아타이거즈,5vlNK2QLJyM,1683
6,극동아시아타이거즈,cBDZI7HHdYU,20410
6,극동아시아타이거즈,E_wWV1hY4wE,6587
6,극동아시아타이거즈,mwV9yvrAgZY,1066
6,극동아시아타이거즈,N82k1mstf2k,388
6,극동아시아타이거즈,0BrGBr8kBxI,769
6,극동아시아타이거즈,v1MOBNl1EHc,1003
6,극동아시아타이거즈,ffz307nzvQs,636
6,극동아시아타이거즈,XRbX0vPf_jE,389
6,극동아시아타이거즈,l1p0xRBUv6U,405
6,극동아시아타이거즈,G_r23LiSoQM,352
6,극동아시아타이거즈,geiq29jWpZY,271
6,극동아시아타이거즈,BTozyUkkMQM,301
6,극동아시아타이거즈,Z5bNTtk2dJw,374
6,극동아시아타이거즈,xT-1ItAnUrw,652
6,극동아시아타이거즈,2yLapQ_xhak,1452
6,극동아시아타이거즈,vF4gqa4TVUk,854
6,극동아시아타이거즈,2FMY6W9xX6A,651
6,극동아시아타이거즈,4Mt8lWEB_Yk,689
6,극동아시아타이거즈,Kfb2g6aSHWQ,168
6,극동아시아타이거즈,rpih7VVg4E8,263
6,극동아시아타이거즈,haTLFcbtEcg,426
6,극동아시아타이거즈,oPheQjbWVgs,363
6,극동아시아타이거즈,XNrr2WrKSqg,336
6,극동아시아타이거즈,bEDhmJm8ytM,1101
6,극동아시아타이거즈,DGYvnFmLKQ8,457
6,극동아시아타이거즈,rz__TH-9Bk8,431
6,극동아시아타이거즈,hJtqXTUv-uk,529
6,극동아시아타이거즈,klXTyKNpD9Y,2359
6,극동아시아타이거즈,lsyj3uP4Hq4,375
6,극동아시아타이거즈,l3rWLeOXQIA,480
6,극동아시아타이거즈,JDBSUaKxmtY,179
6,극동아시아타이거즈,RYaetuDMU9M,408
6,극동아시아타이거즈,lRVilrSM1-I,720
6,극동아시아타이거즈,yWuIuENihe4,335
6,극동아시아타이거즈,saWrRQm7uC0,385
6,극동아시아타이거즈,ZjLLe-aHFXY,275
6,극동아시아타이거즈,eSLWqdUj5VY,673
6,극동아시아타이거즈,Qc4ZcPw-oxc,282
6,극동아시아타이거즈,Rxopaby_djQ,324
6,극동아시아타이거즈,nc5zhitA6ok,242
6,극동아시아타이거즈,366qVtx4sLQ,216
6,극동아시아타이거즈,EhUTbBbKUJk,346
6,극동아시아타이거즈,jsdkKT9wk9s,519
6,극동아시아타이거즈,xrk0fJbzLcE,362
6,극동아시아타이거즈,eQd2GLR2UrI,299
6,극동아시아타이거즈,xJi_yHSAFxg,434
6,극동아시아타이거즈,vvFn80NNONo,354
6,극동아시아타이거즈,0aTxnljto-s,1037
6,극동아시아타이거즈,WeXUsvo4ULE,315
6,극동아시아타이거즈,vyTQlXjOSLU,452
6,극동아시아타이거즈,IL5OyFG1y_8,346
6,극동아시아타이거즈,XHYSgNxgLVU,390
6,극동아시아타이거즈,SkyxDG5rxec,452
6,극동아시아타이거즈,hWlrQa68DMI,406
6,극동아시아타이거즈,LnsKN__HaFo,349
6,극동아시아타이거즈,CaAXf7h-fSE,3000
6,극동아시아타이거즈,mKG47C15P80,604
6,극동아시아타이거즈,do_28R0GD9o,1270
6,극동아시아타이거즈,TMCXajcjVrk,359
6,극동아시아타이거즈,R-BZDgv8BA0,1613
6,극동아시아타이거즈,AbX1wtgY_gA,379
6,극동아시아타이거즈,F6OS3e1ptZE,435
6,극동아시아타이거즈,LvboTTRU25I,351
6,극동아시아타이거즈,Mwodgr4w7Fg,513
6,극동아시아타이거즈,QZ1JwDkDfiI,334
6,극동아시아타이거즈,wJ3YsXxNhr4,500
6,극동아시아타이거즈,mcO0W6YGY18,346
6,극동아시아타이거즈,__YeQiLHkOw,190
6,극동아시아타이거즈,UWeou3bcHPc,205
6,극동아시아타이거즈,VEPCJli2KXs,175
6,극동아시아타이거즈,HrsGBgnWt0o,250
6,극동아시아타이거즈,bhlp92IcuVw,709
6,극동아시아타이거즈,yFpGejt12BQ,510
6,극동아시아타이거즈,SEFF4gyspKg,598
6,극동아시아타이거즈,_tyf8RGoxaw,645
6,극동아시아타이거즈,Yax8Si3B-Pk,366
6,극동아시아타이거즈,JtT1bQ2_ZkA,401
6,극동아시아타이거즈,vM_lj9c6RFc,8000
6,극동아시아타이거즈,67i2Hb-VtvU,428
6,극동아시아타이거즈,Nu1HjbUBTvU,514
6,극동아시아타이거즈,VMo1Oua0whA,1287
6,극동아시아타이거즈,hpmgt64Y16Q,723
6,극동아시아타이거즈,3XGthtjmR2U,584
6,극동아시아타이거즈,dbGGF-k3ge4,1019
6,극동아시아타이거즈,XIQh2OpvxWc,265
6,극동아시아타이거즈,hZfaSW0BBtg,481
6,극동아시아타이거즈,qUbPCuXxZEQ,213
6,극동아시아타이거즈,JNHvDzxR1cs,5911
6,극동아시아타이거즈,zFHkWjJH3cU,584
6,극동아시아타이거즈,uF3qIn_mDco,1475
6,극동아시아타이거즈,22KDAjHqf5I,973
6,극동아시아타이거즈,gqjwAd6h6W8,468
6,극동아시아타이거즈,0YCNfPSJDtA,391
6,극동아시아타이거즈,2eoc0uxVQTQ,542
6,극동아시아타이거즈,_b7tK2ckrYs,696
6,극동아시아타이거즈,uN0-vVFW5yI,2871
6,극동아시아타이거즈,cnxa08Q5DkE,783
6,극동아시아타이거즈,StTyRo7U7gk,734
6,극동아시아타이거즈,BniIVUyN9EU,771
6,극동아시아타이거즈,x2w0l8KSSMA,441
6,극동아시아타이거즈,9s0I1sSrvSA,490
6,극동아시아타이거즈,8599bjPQZ-U,443
6,극동아시아타이거즈,MFSIIKIg-5U,457
6,극동아시아타이거즈,Y2GACAgxMOU,2869
6,극동아시아타이거즈,pC7tJjjBaiQ,5383
6,극동아시아타이거즈,yRkBPA9MufQ,3663
6,극동아시아타이거즈,Nfks1fugUso,692
6,극동아시아타이거즈,xhfBkrPRhjY,690
6,극동아시아타이거즈,EkqU44qaHZM,4904
6,극동아시아타이거즈,HWpypncL5aA,439
6,극동아시아타이거즈,glcbCwOQ-HU,977
6,극동아시아타이거즈,OtyTHC1vHPU,687
6,극동아시아타이거즈,PR_6WFXYpPc,1097
6,극동아시아타이거즈,VtjVddnMr08,345
6,극동아시아타이거즈,83e1NxV26qY,613
6,극동아시아타이거즈,gwSE7JaZi-Y,838
6,극동아시아타이거즈,ZVhnZlnnlXc,476
6,극동아시아타이거즈,TpwpLOJKqDI,914
7,글렌체크,lVTYlgXA9Bo,2481
7,글렌체크,VkCX0sRddt0,1654
7,글렌체크,mZz4l2fQunc,1591
7,글렌체크,vJdGLqKYqmw,350
7,글렌체크,AvdCfAt1nbc,3113
7,글렌체크,n42THix5Wvk,2834
7,글렌체크,fGhYzyHAjo4,3549
7,글렌체크,lsnJL3SYxf4,1665
7,글렌체크,717Se_SxNmg,1784
7,글렌체크,ksKoUqo6Pzs,2025
7,글렌체크,sm_ItoVme6Y,3957
7,글렌체크,tcb4ExQkWxM,3284
7,글렌체크,RzXd22EmFIs,28034
7,글렌체크,WCiOlSueBQU,111893
7,글렌체크,nURUw_SVWLk,8113
7,글렌체크,pT6-vBjohOU,6442
7,글렌체크,aGO9YMpCkAk,3577
7,글렌체크,JtY1AK6cQE4,1615
7,글렌체크,eiMrN7BZhZ8,9804
7,글렌체크,g0kHpoHUxYw,5789
7,글렌체크,PX5e0TdhmVg,2610
7,글렌체크,dAakRLGPDgg,1419
7,글렌체크,e4mcCaOtoXk,460235
7,글렌체크,wsQJFhYX2hk,162926
7,글렌체크,UZy-vL8IDqM,1708
7,글렌체크,Z6WeHpdzZ-g,4268
7,글렌체크,pb2lAti9x04,1348
7,글렌체크,oEQVai_BF30,3932
7,글렌체크,lIHaQy50ylk,7884
7,글렌체크,jJ1QNah3sqk,270444
7,글렌체크,YQmVbiOvGUU,16076
7,글렌체크,jd55DzsP160,134873
7,글렌체크,lyJmMhD5wXI,9335
7,글렌체크,fdKakHVF-XY,3949
7,글렌체크,qIggGX6o5u0,4316
7,글렌체크,OhVrQeNXcs8,8383
7,글렌체크,dYOZW6q-Mlg,13593
7,글렌체크,UnpknFe7bhs,496124
7,글렌체크,0KEiddJ6Hi4,45540
7,글렌체크,_wdEIFE8Nz4,9898
7,글렌체크,i977ywxlY9g,240333
7,글렌체크,-JCWS6QGgeY,192606
7,글렌체크,W4Oy_wf2ngk,24040
7,글렌체크,1vQ6dYZIYQY,7158
7,글렌체크,7DlFWVzZMYU,8864
7,글렌체크,bdKnGhK1ySI,20080
7,글렌체크,uCGpI6Vt4c4,69724
7,글렌체크,mdDJJYyC2Vc,2245
7,글렌체크,2N6d8ZijHsE,3727
7,글렌체크,nz0gRg2GN6c,21769
7,글렌체크,zzTUQx6b4aY,4528
7,글렌체크,6pFG-VYxr9Q,594966
7,글렌체크,kKYV-pmlerI,5804
7,글렌체크,GeTz0DkHZvo,788442
7,글렌체크,VHX7osPE26Q,6918
7,글렌체크,AYKJr6Q031M,50150
7,글렌체크,-JviOqV3Kgc,1185173
7,글렌체크,ylakJHYCp4I,378775
7,글렌체크,IAtN-BH7P7c,230506
7,글렌체크,UznGdNT5bPU,244226
7,글렌체크,fzhP-ItxaNY,27790
8,김늑,WNOUO5J6RUY,42
8,김늑,VerspVyoCJc,62
8,김늑,eUw5SvwulqA,88
8,김늑,L9u7IgKqhcU,766
8,김늑,TlnTNRBhoB0,1123
8,김늑,ctzZ7yosoIE,183
8,김늑,YeeXrl2MeX8,252
8,김늑,oieqIjvc5xY,265
8,김늑,L7pJAciT7aM,101
8,김늑,CXIZVz7DoQc,178
8,김늑,zOLyaixbVp8,567
8,김늑,PklKyIkcoRo,55
8,김늑,E1_XC73R6As,629
8,김늑,cyqwObV1hfI,141
8,김늑,tieFkaqB8sQ,570
8,김늑,-GYtZdY3VuQ,1164
8,김늑,HIYDMRDRgg4,379
8,김늑,xew_IgM_PE0,131
8,김늑,mtjdRPbNF34,1740
8,김늑,KtzsDmTFklA,1423
8,김늑,sHQStduAGYA,519
8,김늑,uDklreFoKRM,520
8,김늑,skj7sEY9WTk,1791
8,김늑,iIwjJbpOgvg,18596
8,김늑,e_IQjY6XfLc,4141
8,김늑,JmH1omtvnL4,3125
8,김늑,VNby76f-UIw,995
9,김뜻돌,BgC8kYi5E1k,888
9,김뜻돌,No3kl5YI2YE,6854
9,김뜻돌,Tu-X2zarcI8,1113
9,김뜻돌,NFQ9e5tgU74,1678
9,김뜻돌,fEFcKwOz-dk,3498
9,김뜻돌,V7RUO6cv1lg,4745
9,김뜻돌,0SOBPAqyQtM,1215
9,김뜻돌,rQR_fsdxtHM,5140
9,김뜻돌,JTKAauqAZz0,6301
9,김뜻돌,z7XkNCLK7Aw,2163
9,김뜻돌,D-jrFuhlIVE,903
9,김뜻돌,059MGiB2Kr4,30778
9,김뜻돌,1WeP67F_Yug,317
9,김뜻돌,r6-Uee9SfUA,1697
9,김뜻돌,6SbLwN7gxq4,1570
9,김뜻돌,mlUyjjHLLzI,688
9,김뜻돌,y6_f0INtG2w,747
9,김뜻돌,Qc7tS6-IRuE,31183
9,김뜻돌,y8P7RFH71UA,1094
9,김뜻돌,KopMT1GHCNU,3086
9,김뜻돌,c51xi6AXhUo,22223
9,김뜻돌,NNdk6lB_-cQ,1692
9,김뜻돌,zYgjUqHy8c4,1456
9,김뜻돌,ChD6tD7zVNI,493266
9,김뜻돌,ofzX1G8q8ks,251891
9,김뜻돌,s8nc-OrkaMI,2540
9,김뜻돌,Pa3EoguR9CA,7081
9,김뜻돌,10wzHrD1OyM,7145
9,김뜻돌,mJAFEasVqpc,9457
9,김뜻돌,WIXmdP4dMEY,8915
9,김뜻돌,45u_GzEvolw,143120
9,김뜻돌,CyWFnj7Vrnk,284167
9,김뜻돌,skp0eiAC23c,1798
9,김뜻돌,ANNpktOKrd4,53317
9,김뜻돌,PAwcnmFyocI,1833
9,김뜻돌,yEW2jgQRhMU,1858084
9,김뜻돌,Vxu4ta4he-o,4559
9,김뜻돌,ZW4DWkU-RA8,8804
9,김뜻돌,6Te4b6RQsM8,11763
9,김뜻돌,kAqed_dzD-c,7472
9,김뜻돌,Vf12qnH-_C4,21917
9,김뜻돌,vqC7LwO70B0,5768
9,김뜻돌,QT48Fl9Khb0,8013
9,김뜻돌,2ESyDvOMZ9U,8017
9,김뜻돌,HG2tQlkqvrE,42459
9,김뜻돌,oKtmdyQaJ58,3167
9,김뜻돌,a5fs2qYXuv0,12901
9,김뜻돌,sGcm9gUJS40,37842
9,김뜻돌,sS_9m6nCjlI,101313
9,김뜻돌,LKKtL2mlw38,6422
9,김뜻돌,3DKjoW9-FJw,29420
9,김뜻돌,b4ymnMjEBkY,1471
9,김뜻돌,KbLT08Zdmag,36623
9,김뜻돌,9ijHmDWooNE,5485
9,김뜻돌,6mUmUuElT8c,11369
9,김뜻돌,z5YYom5v2FI,11515
9,김뜻돌,Z4B7IklkvWU,8844
9,김뜻돌,T7J9TEy3gPU,46055
9,김뜻돌,I-Lwe-V41AY,135305
9,김뜻돌,601soFu0muo,66198
9,김뜻돌,pNc9qxKOl9Q,24811
9,김뜻돌,nK7XG9ELBnQ,121150
9,김뜻돌,yJxcxQItOlQ,25762
9,김뜻돌,9ZdsX9q1l30,32525
9,김뜻돌,7a8gdo6ngV8,32515
9,김뜻돌,6mjB3F3Evw8,8370
9,김뜻돌,LMUWapmoiB0,13243
9,김뜻돌,9T-0W48rhxs,6903
9,김뜻돌,8_GpYZjsf-A,50938
9,김뜻돌,J-IuQaeCnvk,9285
10,김윤아,9VuKHK9rRcA,2246
10,김윤아,VzuTFaKloj8,4371
10,김윤아,A0-W0MzC9BI,7535
10,김윤아,waULu06eEPw,3702
10,김윤아,8-VxqBns-Jg,1259
10,김윤아,RzcPTwnxX7g,1144
10,김윤아,3imA7bOAYdI,3678
10,김윤아,jHG0d9tcWo4,10828
10,김윤아,qwNBSAwcork,4388
10,김윤아,KZ9aJXwDISg,5692
10,김윤아,QdjyeVTCGVY,72063
10,김윤아,USxMdIr99Pw,5545
10,김윤아,8qBJk7zvhvM,3673
10,김윤아,sq_bgLSm40I,663462
10,김윤아,ettkzaI8dX4,2538
10,김윤아,cQti_Il9gHA,1122
10,김윤아,UIt_LQq6mTU,2009
10,김윤아,uPaC8RYjWNg,27596
10,김윤아,KxBsmNMtylQ,1445
10,김윤아,5FyarSdtvkw,51613
10,김윤아,AxqKK2a12cI,4308
10,김윤아,7cd_Qs5ABsc,1731
10,김윤아,QE9d3w3EfzE,2351
10,김윤아,y52d5lZx4XQ,2532
10,김윤아,N2JJqqIF7F8,3584
10,김윤아,kM4lj2_zlpw,2548
10,김윤아,oNniEDKU4kI,2959
10,김윤아,_t8nDen8fUg,8591
10,김윤아,kdcX2R8z5Jk,6927
10,김윤아,PWZt8uo0VLo,8895
10,김윤아,T6PQQf637mo,14804
10,김윤아,r7k1hMl2DzI,13367
10,김윤아,K1B3thwJyRg,13901
10,김윤아,cixWdVkCoK8,15985
